khipu_id,total_cords,max_level,total_tests,total_matches,overall_match_rate,has_multi_level_summation,levels_tested,level_statistics,error
1000624,250.0,5.0,60.0,4.0,0.06666666666666667,True,3.0,"{'level_2': {'tests_performed': 25, 'matches': 1, 'match_rate': 0.04, 'avg_difference': nan, 'avg_confidence': 0.8561469780219779}, 'level_3': {'tests_performed': 30, 'matches': 3, 'match_rate': 0.1, 'avg_difference': nan, 'avg_confidence': 0.7137003968253968}, 'level_4': {'tests_performed': 5, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 0.8140000000000001}}",
1000625,36.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000626,4.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000627,8.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000628,32.0,3.0,5.0,1.0,0.2,True,2.0,"{'level_2': {'tests_performed': 3, 'matches': 1, 'match_rate': 0.3333333333333333, 'avg_difference': nan, 'avg_confidence': 0.9083333333333333}, 'level_3': {'tests_performed': 2, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 0.725}}",
1000629,193.0,3.0,27.0,1.0,0.037037037037037035,True,2.0,"{'level_2': {'tests_performed': 26, 'matches': 1, 'match_rate': 0.038461538461538464, 'avg_difference': nan, 'avg_confidence': 0.9115384615384615}, 'level_3': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000630,13.0,2.0,0.0,0.0,0.0,False,0.0,{},
1000631,6.0,2.0,2.0,0.0,0.0,False,1.0,"{'level_2': {'tests_performed': 2, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 900.0, 'avg_confidence': 1.0}}",
1000632,6.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000633,95.0,3.0,12.0,4.0,0.3333333333333333,True,2.0,"{'level_2': {'tests_performed': 10, 'matches': 3, 'match_rate': 0.3, 'avg_difference': nan, 'avg_confidence': 0.945}, 'level_3': {'tests_performed': 2, 'matches': 1, 'match_rate': 0.5, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000634,374.0,4.0,65.0,6.0,0.09230769230769231,True,3.0,"{'level_2': {'tests_performed': 55, 'matches': 5, 'match_rate': 0.09090909090909091, 'avg_difference': nan, 'avg_confidence': 0.8785454545454546}, 'level_3': {'tests_performed': 9, 'matches': 1, 'match_rate': 0.1111111111111111, 'avg_difference': nan, 'avg_confidence': 0.9555555555555555}, 'level_4': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000635,126.0,4.0,13.0,4.0,0.3076923076923077,True,3.0,"{'level_2': {'tests_performed': 10, 'matches': 2, 'match_rate': 0.2, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_3': {'tests_performed': 2, 'matches': 2, 'match_rate': 1.0, 'avg_difference': 0.0, 'avg_confidence': 1.0}, 'level_4': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000636,30.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000637,78.0,3.0,7.0,3.0,0.42857142857142855,False,1.0,"{'level_2': {'tests_performed': 7, 'matches': 3, 'match_rate': 0.42857142857142855, 'avg_difference': nan, 'avg_confidence': 0.8102040816326531}}",
1000638,60.0,2.0,10.0,0.0,0.0,False,1.0,"{'level_2': {'tests_performed': 10, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000639,10.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000640,9.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000641,5.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000642,13.0,2.0,0.0,0.0,0.0,False,0.0,{},
1000643,6.0,2.0,0.0,0.0,0.0,False,0.0,{},
1000644,4.0,2.0,1.0,1.0,1.0,False,1.0,"{'level_2': {'tests_performed': 1, 'matches': 1, 'match_rate': 1.0, 'avg_difference': 0.0, 'avg_confidence': 1.0}}",
1000645,11.0,2.0,3.0,0.0,0.0,False,1.0,"{'level_2': {'tests_performed': 3, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 0.9490196078431373}}",
1000646,24.0,3.0,4.0,0.0,0.0,True,2.0,"{'level_2': {'tests_performed': 3, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_3': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000647,74.0,4.0,8.0,3.0,0.375,True,2.0,"{'level_2': {'tests_performed': 7, 'matches': 3, 'match_rate': 0.42857142857142855, 'avg_difference': nan, 'avg_confidence': 0.7750000000000001}, 'level_3': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000648,216.0,2.0,0.0,0.0,0.0,False,0.0,{},
1000649,32.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000650,198.0,2.0,4.0,1.0,0.25,False,1.0,"{'level_2': {'tests_performed': 4, 'matches': 1, 'match_rate': 0.25, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000651,22.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000652,14.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000653,6.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000654,57.0,2.0,0.0,0.0,0.0,False,0.0,{},
1000655,29.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000656,35.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000657,8.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000658,272.0,3.0,26.0,3.0,0.11538461538461539,True,2.0,"{'level_2': {'tests_performed': 25, 'matches': 2, 'match_rate': 0.08, 'avg_difference': nan, 'avg_confidence': 0.8696571428571427}, 'level_3': {'tests_performed': 1, 'matches': 1, 'match_rate': 1.0, 'avg_difference': 0.0, 'avg_confidence': 1.0}}",
1000659,56.0,2.0,1.0,1.0,1.0,False,1.0,"{'level_2': {'tests_performed': 1, 'matches': 1, 'match_rate': 1.0, 'avg_difference': 0.0, 'avg_confidence': 1.0}}",
1000660,4.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000661,5.0,1.0,0.0,0.0,0.0,False,0.0,{},
